Date,Open,High,Low,Close,Adj Close,Volume,Target,Moving_Average_3,Moving_Average_7,Today_Direction,Price_Range
1999-09-30,79.8125,81.5,76.25,79.9375,79.9375,31046200,1,5.916666666666667,2.2142857142857144,0.125,5.25
1999-10-01,77.0,79.25,76.65625,77.25,77.25,10430300,0,4.875,1.8035714285714286,0.25,2.59375
1999-10-04,79.4375,79.75,75.75,77.0625,77.0625,9757400,1,-0.6666666666666666,2.142857142857143,-2.375,4.0
1999-10-05,77.125,79.75,74.75,78.4375,78.4375,16420100,1,-0.2708333333333333,1.9017857142857142,1.3125,5.0
1999-10-06,79.5625,83.625,79.5,82.4375,82.4375,15532200,1,0.6041666666666666,2.830357142857143,2.875,4.125
1999-10-07,85.625,90.0,83.5,87.3125,87.3125,24609400,1,1.9583333333333333,2.5892857142857144,1.6875,6.5
1999-10-08,86.875,89.5,84.4375,89.25,89.25,11458700,0,2.3125,0.8928571428571429,2.375,5.0625
1999-10-11,89.125,89.375,86.75,88.375,88.375,6692400,0,1.1041666666666667,0.7678571428571429,-0.75,2.625
1999-10-12,87.6875,88.5,84.875,84.9375,84.9375,7231400,0,-0.375,0.3392857142857143,-2.75,3.625
1999-10-13,82.5,85.0,79.5625,79.9375,79.9375,11561800,0,-2.0208333333333335,0.3125,-2.5625,5.4375
1999-10-14,80.5,83.375,78.4375,79.59375,79.59375,12713000,0,-2.0729166666666665,-0.004464285714285714,-0.90625,4.9375
1999-10-15,75.875,77.0625,73.9375,75.0625,75.0625,12186900,0,-1.4270833333333333,-0.53125,-0.8125,3.125
1999-10-18,75.0625,76.5,71.0625,74.0625,74.0625,10793800,0,-0.90625,-0.9151785714285714,-1.0,5.4375
1999-10-19,77.625,78.25,75.625,76.625,76.625,7780000,1,-0.9375,-1.3973214285714286,-1.0,2.625
1999-10-20,78.3125,80.625,76.34375,80.5,80.5,7735500,1,0.0625,-0.9776785714285714,2.1875,4.28125
1999-10-21,77.9375,82.8125,77.0625,80.75,80.75,8961000,0,1.3333333333333333,-0.18303571428571427,2.8125,5.75
1999-10-22,81.4375,83.625,78.0,78.625,78.625,7304800,1,0.7291666666666666,-0.21875,-2.8125,5.625
1999-10-25,79.0,83.0,77.9375,82.75,82.75,7180900,0,1.25,0.44642857142857145,3.75,5.0625
1999-10-26,83.125,84.3125,80.125,81.25,81.25,7711500,0,-0.3125,0.29464285714285715,-1.875,4.1875
1999-10-27,79.375,79.375,74.8125,75.9375,75.9375,12835200,1,-0.5208333333333334,-0.05357142857142857,-3.4375,4.5625
1999-10-28,69.5,73.125,65.875,71.0,71.0,35726400,0,-1.2708333333333333,0.30357142857142855,1.5,7.25
1999-10-29,72.75,72.8125,69.25,70.625,70.625,9688800,1,-1.3541666666666667,-0.3125,-2.125,3.5625
1999-11-01,68.0625,71.875,66.3125,69.125,69.125,12824100,0,0.14583333333333334,-0.5625,1.0625,5.5625
1999-11-02,69.75,70.0,65.0625,66.4375,66.4375,13243200,0,-1.4583333333333333,-0.6339285714285714,-3.3125,4.9375
1999-11-03,68.1875,68.5,65.0,65.8125,65.8125,10772100,0,-1.5416666666666667,-1.5089285714285714,-2.375,3.5
1999-11-04,67.1875,67.875,61.0,63.0625,63.0625,16759200,1,-3.2708333333333335,-1.8303571428571428,-4.125,6.875
1999-11-05,64.75,65.5,62.25,64.9375,64.9375,11091400,1,-2.1041666666666665,-1.3125,0.1875,3.25
1999-11-08,64.8125,80.0,63.5,78.0,78.0,32339400,0,3.0833333333333335,0.35714285714285715,13.1875,16.5
1999-11-09,82.0,83.0625,70.0,70.8125,70.8125,26477100,1,0.7291666666666666,-0.9375,-11.1875,13.0625
1999-11-10,71.5625,75.0,70.125,72.0,72.0,11506700,0,0.8125,-1.0267857142857142,0.4375,4.875
1999-11-11,74.75,76.625,71.375,73.0,73.0,9293900,1,-4.166666666666667,-0.8035714285714286,-1.75,5.25
1999-11-12,73.75,75.0,70.8125,74.9375,74.9375,10319600,0,-0.041666666666666664,-0.29464285714285715,1.1875,4.1875
1999-11-15,75.625,76.0,73.3125,73.5,73.5,6437200,1,-0.8958333333333334,-0.008928571428571428,-2.125,2.6875
1999-11-16,74.25,79.625,73.75,78.9375,78.9375,15238700,0,1.25,0.6339285714285714,4.6875,5.875
1999-11-17,77.9375,80.0,75.4375,76.5,76.5,6657400,1,0.375,-1.4553571428571428,-1.4375,4.5625
1999-11-18,76.75,78.1875,75.25,77.9375,77.9375,5810400,1,1.4791666666666667,0.3125,1.1875,2.9375
1999-11-19,77.875,78.125,76.0625,77.9375,77.9375,5760600,1,-0.0625,0.25892857142857145,0.0625,2.0625
1999-11-22,77.875,82.5,76.0,80.5,80.5,10708400,1,1.2916666666666667,0.8839285714285714,2.625,6.5
1999-11-23,80.375,85.625,76.25,81.75,81.75,18332500,1,1.3541666666666667,0.9107142857142857,1.375,9.375
1999-11-24,84.25,87.75,83.25,87.25,87.25,14483100,1,2.3333333333333335,1.6428571428571428,3.0,4.5
1999-11-26,91.0625,95.125,90.625,93.125,93.125,11496000,0,2.1458333333333335,1.2678571428571428,2.0625,4.5
1999-11-29,95.5,96.875,90.125,90.4375,90.4375,18053700,0,0.0,0.75,-5.0625,6.75
1999-11-30,88.265625,88.875,83.8125,85.0625,85.0625,13465500,0,-2.0677083333333335,0.12276785714285714,-3.203125,5.0625
1999-12-01,87.25,87.875,81.96875,85.0,85.0,10663600,1,-3.5052083333333335,-0.20758928571428573,-2.25,5.90625
1999-12-02,86.0,91.3125,85.625,89.0625,89.0625,9538700,0,-0.796875,-0.14508928571428573,3.0625,5.6875
1999-12-03,92.5,93.375,86.0625,86.5625,86.5625,11151200,1,-1.7083333333333333,-1.1897321428571428,-5.9375,7.3125
1999-12-06,86.875,89.875,84.6875,87.75,87.75,9199200,0,-0.6666666666666666,-1.4933035714285714,0.875,5.1875
1999-12-07,88.0,88.0,84.375,86.0625,86.0625,6727100,1,-2.3333333333333335,-2.064732142857143,-1.9375,3.625
1999-12-08,86.8125,93.0,86.0,88.5625,88.5625,12867200,1,0.22916666666666666,-1.0915178571428572,1.75,7.0
1999-12-09,95.5,113.0,93.4375,103.625,103.625,41364600,0,2.6458333333333335,0.5267857142857143,8.125,19.5625
1999-12-10,111.9375,112.0,104.4375,106.6875,106.6875,14929000,0,1.5416666666666667,0.09821428571428571,-5.25,7.5625
1999-12-13,106.625,106.625,101.5,102.5,102.5,8653700,0,-0.4166666666666667,-0.9285714285714286,-4.125,5.125
1999-12-14,103.75,104.0,93.5625,95.625,95.625,10107900,1,-5.833333333333333,-1.2410714285714286,-8.125,10.4375
1999-12-15,92.875,99.4375,91.0,96.5,96.5,10133500,0,-2.875,-0.8482142857142857,3.625,8.4375
1999-12-16,98.25,98.75,93.5,94.875,94.875,7004400,0,-2.625,-1.0535714285714286,-3.375,5.25
1999-12-17,97.1875,97.625,93.8125,94.0625,94.0625,5955900,0,-0.9583333333333334,-1.75,-3.125,3.8125
1999-12-20,97.75,102.0,95.0625,97.0,97.0,10566600,1,-2.4166666666666665,-3.017857142857143,-0.75,6.9375
1999-12-21,96.5625,100.4375,95.5,99.875,99.875,9509500,0,-0.1875,-1.7946428571428572,3.3125,4.9375
1999-12-22,100.5625,100.5625,95.5,97.6875,97.6875,5921000,0,-0.10416666666666667,-1.6160714285714286,-2.875,5.0625
1999-12-23,98.0,99.0,89.0625,90.0,90.0,12914600,0,-2.5208333333333335,-1.5982142857142858,-8.0,9.9375
1999-12-27,87.75,88.25,80.0,81.125,81.125,16523800,0,-5.833333333333333,-3.0625,-6.625,8.25
1999-12-28,83.0625,86.5,81.5625,82.3125,82.3125,10304300,1,-5.125,-2.6875,-0.75,4.9375
1999-12-29,83.4375,85.375,82.625,83.5,83.5,5913000,0,-2.4375,-2.232142857142857,0.0625,2.75
1999-12-30,84.625,85.125,78.5,79.0625,79.0625,9256600,0,-2.0833333333333335,-2.919642857142857,-5.5625,6.625
1999-12-31,79.3125,79.375,76.0,76.125,76.125,7270700,1,-2.8958333333333335,-3.8482142857142856,-3.1875,3.375
2000-01-03,81.5,89.5625,79.046875,89.375,89.375,16117600,0,-0.2916666666666667,-2.3125,7.875,10.515625
2000-01-04,85.375,91.5,81.75,81.9375,81.9375,17487400,0,0.4166666666666667,-1.6607142857142858,-3.4375,9.75
2000-01-05,70.5,75.125,68.0,69.75,69.75,38457400,0,1.2291666666666667,-0.8214285714285714,-0.75,7.125
2000-01-06,71.3125,72.6875,64.0,65.5625,65.5625,18752000,1,-3.3125,-1.5357142857142858,-5.75,8.6875
2000-01-07,67.0,70.5,66.1875,69.5625,69.5625,10505400,0,-1.3125,-1.1785714285714286,2.5625,4.3125
2000-01-10,72.5625,72.625,65.5625,69.1875,69.1875,14757900,0,-2.1875,-0.8660714285714286,-3.375,7.0625
2000-01-11,66.875,70.0,65.0,66.75,66.75,10532700,0,-0.3125,-0.42857142857142855,-0.125,5.0
2000-01-12,67.875,68.0,63.0,63.5625,63.5625,10804500,1,-2.6041666666666665,-2.169642857142857,-4.3125,5.0
2000-01-13,64.9375,67.1875,63.125,65.9375,65.9375,10448100,0,-1.1458333333333333,-1.5357142857142858,1.0,4.0625
2000-01-14,66.75,68.625,64.0,64.25,64.25,6853600,1,-1.9375,-1.7857142857142858,-2.5,4.625
2000-01-18,63.4375,65.1875,63.0,64.125,64.125,5384900,1,-0.2708333333333333,-0.8660714285714286,0.6875,2.1875
